,from_iso3,to_iso3,sector,trade_value
11488,GBR,AUS,Mining,2983774.0
11489,GBR,PRY,Manufacturing,131838.0
11490,GBR,GIN,Other,4591122.0
11491,GBR,BEN,Leather,270133.0
11492,GBR,BLR,Plastics,10940300.0
11493,GBR,TUR,Leather,2869396.0
11494,GBR,GIB,Minerals,3996463.0
11495,GBR,WSM,Chemicals,50401.0
11496,GBR,HKG,Metals,509130847.0
11497,GBR,NIC,Fuel,1494.0
11498,GBR,AIA,Machinery,19514.0
11499,GBR,MNE,Minerals,241261.0
11500,GBR,SYC,Agriculture,31280.0
11501,GBR,DEU,Chemicals,9064831182.0
11502,GBR,CIV,Plastics,1670460.0
11503,GBR,LTU,Other,39615898.0
11504,GBR,BLR,Food,16618399.0
11505,GBR,TCA,Textiles,56834.0
11506,GBR,SEN,Minerals,380569.0
11507,GBR,PER,Business Services,5265.0
11508,GBR,RWA,Paper,2966229.0
11509,GBR,DNK,Machinery,337686299.0
11510,GBR,LVA,Business Services,2.0
11511,GBR,SRB,Manufacturing,2637800.0
11512,GBR,PHL,Textiles,18417260.0
11513,GBR,UKR,Vehicles,136004901.0
11514,GBR,ISR,Textiles,16573611.0
11515,GBR,FRO,Plastics,664543.0
11516,GBR,AFG,Textiles,1280125.0
11517,GBR,GBR,Chemicals,88086241.0
11518,GBR,ETH,Paper,4026005.0
11519,GBR,IRL,Agriculture,615995919.0
11520,GBR,JOR,Fuel,340291.0
11521,GBR,MAC,Other,18282273.0
11522,GBR,CCK,Electricals,12789.0
11523,GBR,FRO,Food,7009599.0
11524,GBR,GTM,Machinery,5714128.0
11525,GBR,GRC,Machinery,108184711.0
11526,GBR,BRN,Paper,809931.0
11527,GBR,ASIA,Electricals,166699238.0
11528,GBR,SOM,Electricals,86175.0
11529,GBR,LKA,Business Services,58.0
11530,GBR,GNB,Paper,16102.0
11531,GBR,RUS,Leather,2806129.0
11532,GBR,WSM,Electricals,23198.0
11533,GBR,ROM,Vehicles,37085969.0
11534,GBR,KAZ,Agriculture,1214274.0
11535,GBR,COK,Other,6000.0
11536,GBR,HND,Wood,42.0
11537,GBR,MUS,Food,16262736.0
11538,GBR,KNA,Machinery,499658.0
11539,GBR,EGY,Metals,115363087.0
11540,GBR,DOM,Textiles,3648069.0
11541,GBR,EST,Fuel,18507840.0
11542,GBR,DMA,Other,205740.0
11543,GBR,FRA,Mining,540165953.0
11544,GBR,FLK,Other,3007943.0
11545,GBR,MSR,Minerals,14338.0
11546,GBR,VEN,Other,11603655.0
11547,GBR,CPV,Vehicles,733358.0
11548,GBR,MUS,Plastics,2358716.0
11549,GBR,QAT,Agriculture,1839768.0
11550,GBR,ARM,Minerals,399488.0
11551,GBR,KWT,Minerals,8093656.0
11552,GBR,ZMB,Utilities,19.0
11553,GBR,SLE,Fuel,257736.0
11554,GBR,DZA,Machinery,179516862.0
11555,GBR,GMB,Paper,2851578.0
11556,GBR,CZE,Manufacturing,60035618.0
11557,GBR,LBR,Fuel,7805820.0
11558,GBR,UMI,Chemicals,12410.0
11559,GBR,VCT,Other,1065446.0
11560,GBR,DEU,Electricals,3522996810.0
11561,GBR,AZE,Other,15044235.0
11562,GBR,AND,Leather,571656.0
11563,GBR,LCA,Agriculture,112641.0
11564,GBR,MDV,Other,2250535.0
11565,GBR,LBN,Wood,352484.0
11566,GBR,PRT,Vehicles,287771787.0
11567,GBR,ITA,Paper,248843130.0
11568,GBR,UZB,Vehicles,2915561.0
11569,GBR,BFA,Wood,599.0
11570,GBR,PAK,Metals,52272797.0
11571,GBR,CHN,Minerals,40699455.0
11572,GBR,GBR,Electricals,679393107.0
11573,GBR,JPN,Paper,155584145.0
11574,GBR,MKD,Manufacturing,725195.0
11575,GBR,POL,Vehicles,627005011.0
11576,GBR,USA,Manufacturing,903993005.0
11577,GBR,CAF,Paper,201216.0
11578,GBR,LSO,Plastics,7665.0
11579,GBR,TGO,Textiles,43065.0
11580,GBR,OMN,Vehicles,114996277.0
11581,GBR,SUR,Machinery,5093896.0
11582,GBR,ASIA,Chemicals,249975060.0
11583,GBR,SOM,Chemicals,323947.0
11584,GBR,GHA,Textiles,7569532.0
11585,GBR,NER,Minerals,64621.0
11586,GBR,COD,Agriculture,1326760.0
11587,GBR,BLZ,Paper,3684226.0
11588,GBR,NGA,Metals,242877328.0
11589,GBR,KHM,Vehicles,557477.0
11590,GBR,GAB,Paper,938887.0
11591,GBR,KEN,Plastics,10386896.0
11592,GBR,MOZ,Agriculture,696561.0
11593,GBR,PRT,Metals,120319466.0
11594,GBR,TON,Textiles,10440.0
11595,GBR,UZB,Metals,2536299.0
11596,GBR,PAK,Vehicles,60759294.0
11597,GBR,BHS,Leather,1216913.0
11598,GBR,POL,Metals,226913257.0
11599,GBR,BRB,Leather,541714.0
11600,GBR,BEL,Food,713800164.0
11601,GBR,PRK,Food,7365.0
11602,GBR,PSE,Plastics,212061.0
11603,GBR,CMR,Machinery,10808162.0
11604,GBR,ECU,Chemicals,58159054.0
11605,GBR,TTO,Chemicals,31883569.0
11606,GBR,OMN,Metals,111541605.0
11607,GBR,KEN,Food,12918396.0
11608,GBR,USA,Fuel,831818652.0
11609,GBR,HTI,Mining,16191.0
11610,GBR,SGP,Minerals,19547932.0
11611,GBR,MKD,Fuel,30849.0
11612,GBR,YEM,Minerals,285914.0
11613,GBR,MRT,Leather,11233.0
11614,GBR,BEL,Plastics,396182110.0
11615,GBR,LBY,Chemicals,102002132.0
11616,GBR,NGA,Vehicles,158767385.0
11617,GBR,PSE,Food,2687978.0
11618,GBR,KHM,Metals,157890.0
11619,GBR,ROM,Metals,81953743.0
11620,GBR,ATG,Other,2898166.0
11621,GBR,MYT,Textiles,2889.0
11622,GBR,SHN,Agriculture,25703.0
11623,GBR,GUY,Paper,1075105.0
11624,GBR,CYM,Electricals,630343.0
11625,GBR,EGY,Vehicles,142107396.0
11626,GBR,FSM,Wood,2497.0
11627,GBR,SLE,Manufacturing,3452922.0
11628,GBR,IRQ,Paper,1520188.0
11629,GBR,CZE,Fuel,5347634.0
11630,GBR,LBR,Manufacturing,173222.0
11631,GBR,MDG,Mining,5412.0
11632,GBR,TZA,Textiles,744790.0
11633,GBR,CPV,Metals,1145757.0
11634,GBR,EST,Manufacturing,2768616.0
11635,GBR,PNG,Chemicals,670635.0
11636,GBR,CRI,Electricals,13050912.0
11637,GBR,ERI,Manufacturing,1090166.0
11638,GBR,ZMB,Leather,83504.0
11639,GBR,MLI,Textiles,27449.0
11640,GBR,TUN,Business Services,11506.0
11641,GBR,MMR,Machinery,156433.0
11642,GBR,PYF,Electricals,4861861.0
11643,GBR,BEN,Fuel,75718867.0
11644,GBR,TUR,Fuel,15964817.0
11645,GBR,BIH,Chemicals,19018570.0
11646,GBR,GIB,Mining,2534.0
11647,GBR,SWZ,Plastics,50196.0
11648,GBR,PAN,Wood,153804.0
11649,GBR,LAO,Metals,33772.0
11650,GBR,FLK,Textiles,518613.0
11651,GBR,DMA,Textiles,435458.0
11652,GBR,IND,Electricals,371678392.0
11653,GBR,DOM,Other,15382231.0
11654,GBR,UKR,Paper,383226977.0
11655,GBR,ETH,Vehicles,30362655.0
11656,GBR,GRD,Plastics,1125963.0
11657,GBR,AUS,Minerals,37952669.0
11658,GBR,CMR,Agriculture,1539183.0
11659,GBR,SWZ,Food,142393.0
11660,GBR,VEN,Textiles,1814156.0
11661,GBR,GNB,Vehicles,179251.0
11662,GBR,SEN,Mining,56069.0
11663,GBR,AZE,Textiles,5376652.0
11664,GBR,VCT,Textiles,808998.0
11665,GBR,NIC,Leather,812.0
11666,GBR,GRD,Food,4523594.0
11667,GBR,MOZ,Machinery,6847241.0
11668,GBR,BRN,Vehicles,2574536.0
11669,GBR,MDV,Textiles,416044.0
11670,GBR,MNE,Mining,16.0
11671,GBR,CYP,Electricals,48042722.0
11672,GBR,ESP,Metals,774553718.0
11673,GBR,JOR,Leather,757427.0
11674,GBR,VUT,Electricals,465106.0
11675,GBR,KGZ,Electricals,1458535.0
11676,GBR,SLB,Food,994443.0
11677,GBR,MWI,Metals,6580880.0
11678,GBR,HUN,Food,66732531.0
11679,GBR,THA,Electricals,250840858.0
11680,GBR,ARE,Wood,3701515.0
11681,GBR,SLB,Plastics,19838.0
11682,GBR,TGO,Other,1279851.0
11683,GBR,CHL,Metals,31290431.0
11684,GBR,TMP,Chemicals,17735.0
11685,GBR,ZWE,Wood,11780.0
11686,GBR,ZAF,Business Services,1435.0
11687,GBR,RWA,Vehicles,478120.0
11688,GBR,HUN,Plastics,44322555.0
11689,GBR,SYR,Wood,54562.0
11690,GBR,GHA,Other,48873249.0
11691,GBR,IRN,Wood,172000.0
11692,GBR,SHN,Machinery,971548.0
11693,GBR,LCA,Machinery,1773493.0
11694,GBR,JOR,Utilities,2968.0
11695,GBR,GRL,Food,895110.0
11696,GBR,MDA,Wood,2250.0
11697,GBR,ESP,Vehicles,2503018567.0
11698,GBR,SWE,Chemicals,1151056698.0
11699,GBR,TON,Other,195154.0
11700,GBR,DZA,Agriculture,31522002.0
11701,GBR,MWI,Vehicles,18503072.0
11702,GBR,QAT,Machinery,229918072.0
11703,GBR,CUB,Minerals,163857.0
11704,GBR,COG,Electricals,23470958.0
11705,GBR,CHL,Vehicles,61693114.0
11706,GBR,GRL,Plastics,61500.0
11707,GBR,LVA,Wood,250868.0
11708,GBR,PER,Wood,19185.0
11709,GBR,RWA,Metals,586461.0
11710,GBR,GEO,Minerals,490723.0
11711,GBR,VNM,Wood,411498.0
11712,GBR,HKG,Paper,112822628.0
11713,GBR,KNA,Agriculture,327031.0
11714,GBR,ISL,Minerals,4509390.0
11715,GBR,KAZ,Machinery,135162129.0
11716,GBR,MYT,Other,41760.0
11717,GBR,CAN,Food,350092555.0
11718,GBR,ATG,Textiles,4542573.0
11719,GBR,FIN,Minerals,25891988.0
11720,GBR,ARG,Electricals,52839340.0
11721,GBR,COD,Machinery,3023096.0
11722,GBR,MYS,Electricals,422006385.0
11723,GBR,SVN,Mining,1246302.0
11724,GBR,LAO,Vehicles,62880.0
11725,GBR,TZA,Other,5331019.0
11726,GBR,IDN,Minerals,8764215.0
11727,GBR,ETH,Metals,4384785.0
11728,GBR,SRB,Leather,437264.0
11729,GBR,NLD,Minerals,62152988.0
11730,GBR,UGA,Leather,824217.0
11731,GBR,MLI,Other,1245239.0
11732,GBR,PRY,Leather,15043.0
11733,GBR,LKA,Wood,125747.0
11734,GBR,CAN,Plastics,76667827.0
11735,GBR,GNB,Metals,34165.0
11736,GBR,ALB,Chemicals,10635749.0
11737,GBR,BGR,Chemicals,89231729.0
11738,GBR,LUX,Chemicals,67093538.0
11739,GBR,BEN,Manufacturing,54185329.0
11740,GBR,NAM,Chemicals,993865.0
11741,GBR,HRV,Electricals,35146867.0
11742,GBR,BRN,Metals,8319102.0
11743,GBR,TUR,Manufacturing,289357998.0
11744,GBR,BHS,Fuel,18.0
11745,GBR,DJI,Food,2402564.0
11746,GBR,TKM,Textiles,170132.0
11747,GBR,DNK,Agriculture,59785130.0
11748,GBR,BRB,Fuel,394897.0
11749,GBR,PCN,Manufacturing,12054.0
11750,GBR,NZL,Textiles,16344236.0
11751,GBR,IRQ,Vehicles,22954368.0
11752,GBR,BMU,Wood,20812.0
11753,GBR,SYC,Machinery,5453188.0
11754,GBR,BDI,Food,350237.0
11755,GBR,SWE,Electricals,723446513.0
11756,GBR,EGY,Paper,52787702.0
11757,GBR,GUY,Vehicles,11089817.0
11758,GBR,GUM,Textiles,271032.0
11759,GBR,DJI,Plastics,143238.0
11760,GBR,ABW,Textiles,120242.0
11761,GBR,MRT,Fuel,20356017.0
11762,GBR,SGP,Mining,2233937.0
11763,GBR,MKD,Leather,35753.0
11764,GBR,YEM,Mining,133408.0
11765,GBR,GMB,Metals,1545563.0
11766,GBR,COG,Chemicals,12641936.0
11767,GBR,HTI,Minerals,24893.0
11768,GBR,BDI,Plastics,78332.0
11769,GBR,USA,Leather,43365981.0
11770,GBR,JPN,Metals,393923931.0
11771,GBR,BOL,Plastics,232367.0
11772,GBR,SMR,Machinery,189198.0
11773,GBR,BGD,Fuel,362926.0
11774,GBR,MDG,Minerals,239713.0
11775,GBR,CZE,Leather,18641342.0
11776,GBR,BWA,Food,410393.0
11777,GBR,LBN,Business Services,6131.0
11778,GBR,MYS,Chemicals,219943363.0
11779,GBR,KOR,Other,150353179.0
11780,GBR,AND,Manufacturing,1122501.0
11781,GBR,BRA,Other,521736977.0
11782,GBR,PAK,Paper,16766639.0
11783,GBR,GTM,Agriculture,183721.0
11784,GBR,GRC,Agriculture,23604901.0
11785,GBR,ARG,Chemicals,131155636.0
11786,GBR,SLV,Textiles,418161.0
11787,GBR,ITA,Metals,863732244.0
11788,GBR,NGA,Paper,27211891.0
11789,GBR,RUS,Manufacturing,112959687.0
11790,GBR,BLZ,Metals,1536767.0
11791,GBR,NAM,Electricals,7343958.0
11792,GBR,HRV,Chemicals,97964568.0
11793,GBR,BWA,Plastics,481234.0
11794,GBR,GAB,Metals,26858767.0
11795,GBR,BOL,Food,5435126.0
11796,GBR,LUX,Electricals,27782865.0
11797,GBR,NOR,Textiles,57524268.0
11798,GBR,ALB,Electricals,4770293.0
11799,GBR,BGR,Electricals,33880744.0
11800,GBR,CAF,Metals,208493.0
11801,GBR,IRL,Machinery,884171772.0
11802,GBR,JAM,Textiles,819885.0
11803,GBR,ZMB,Fuel,268110.0
11804,GBR,JPN,Vehicles,975545485.0
11805,GBR,FJI,Textiles,412414.0
11806,GBR,SAU,Agriculture,19748476.0
11807,GBR,FRA,Minerals,234696500.0
11808,GBR,EST,Leather,471110.0
11809,GBR,IND,Chemicals,341794619.0
11810,GBR,CZE,Utilities,151291216.0
11811,GBR,POL,Paper,130998801.0
11812,GBR,MSR,Mining,105.0
11813,GBR,ZMB,Manufacturing,970904.0
11814,GBR,PRT,Paper,46780669.0
11815,GBR,RUS,Fuel,30003646.0
11816,GBR,GIN,Textiles,63295.0
11817,GBR,BIH,Electricals,7855417.0
11818,GBR,UZB,Paper,1375367.0
11819,GBR,COL,Food,33773489.0
11820,GBR,ITA,Vehicles,2039889694.0
11821,GBR,BLZ,Vehicles,1273039.0
11822,GBR,GAB,Vehicles,2746973.0
11823,GBR,KHM,Paper,430849.0
11824,GBR,MNG,Agriculture,2994.0
11825,GBR,TJK,Machinery,413029.0
11826,GBR,TCA,Other,142104.0
11827,GBR,BGD,Manufacturing,19125815.0
11828,GBR,OMN,Paper,12380894.0
11829,GBR,LTU,Textiles,44634819.0
11830,GBR,COL,Plastics,8813362.0
11831,GBR,XXX,Electricals,158027.0
11832,GBR,CAF,Vehicles,26165.0
11833,GBR,LBR,Leather,13408.0
11834,GBR,PHL,Other,46854482.0
11835,GBR,SLE,Leather,54006.0
11836,GBR,ARM,Mining,543.0
11837,GBR,KWT,Mining,658543.0
11838,GBR,THA,Chemicals,169645560.0
11839,GBR,CHN,Mining,21237755.0
11840,GBR,AUT,Agriculture,4690505.0
11841,GBR,MRT,Manufacturing,43625.0
11842,GBR,AFG,Other,112290141.0
11843,GBR,IRQ,Metals,5458666.0
11844,GBR,ISR,Other,164906307.0
11845,GBR,MEX,Machinery,296328585.0
11846,GBR,MAC,Textiles,1003338.0
11847,GBR,ROM,Paper,29046531.0
11848,GBR,VUT,Chemicals,1783129.0
11849,GBR,KGZ,Chemicals,3130014.0
11850,GBR,CHE,Machinery,338806411.0
11851,GBR,GUY,Metals,3720120.0
11852,GBR,CYP,Chemicals,66239738.0
11853,GBR,TUN,Wood,71354.0
11854,GBR,NER,Mining,27395.0
11855,GBR,CPV,Paper,255154.0
11856,GBR,BHS,Manufacturing,203957.0
11857,GBR,TMP,Electricals,69984.0
11858,GBR,BRB,Manufacturing,4990548.0
11859,GBR,GMB,Vehicles,8237619.0
11860,GBR,STP,Other,145864.0
11861,GBR,MKD,Utilities,355.0
11862,GBR,POL,Machinery,405858974.0
11863,GBR,CYP,Textiles,69840649.0
11864,GBR,CMR,Metals,1917865.0
11865,GBR,BEL,Business Services,227825.0
11866,GBR,MAC,Chemicals,9236955.0
11867,GBR,KGZ,Textiles,111593.0
11868,GBR,VUT,Textiles,14524.0
11869,GBR,COL,Wood,99507.0
11870,GBR,CZE,Mining,2497582.0
11871,GBR,MDG,Fuel,32708.0
11872,GBR,GBR,Other,462373667.0
11873,GBR,UZB,Machinery,4150280.0
11874,GBR,THA,Textiles,23704851.0
11875,GBR,BGD,Minerals,167659.0
11876,GBR,PRT,Machinery,126299344.0
11877,GBR,SGS,Manufacturing,3154480.0
11878,GBR,TJK,Paper,51245.0
11879,GBR,KHM,Machinery,1520742.0
11880,GBR,KWT,Utilities,6600.0
11881,GBR,ZMB,Minerals,196188.0
11882,GBR,FRA,Manufacturing,709596966.0
11883,GBR,KEN,Business Services,1728.0
11884,GBR,OMN,Machinery,248356773.0
11885,GBR,SUR,Vehicles,4594633.0
11886,GBR,CHL,Agriculture,920821.0
11887,GBR,TUN,Plastics,9483227.0
11888,GBR,WSM,Other,180198.0
11889,GBR,GIN,Chemicals,1482861.0
11890,GBR,IND,Textiles,32093956.0
11891,GBR,BRB,Minerals,3798914.0
11892,GBR,DMA,Electricals,3037475.0
11893,GBR,FLK,Electricals,2101566.0
11894,GBR,KNA,Vehicles,839011.0
11895,GBR,CHE,Paper,293633053.0
11896,GBR,FJI,Chemicals,1472414.0
11897,GBR,BHS,Minerals,157143.0
11898,GBR,ROM,Machinery,107301062.0
11899,GBR,MEX,Paper,19360323.0
11900,GBR,USA,Mining,-1767022777.0
11901,GBR,VEN,Electricals,44223556.0
11902,GBR,ESP,Agriculture,530127709.0
11903,GBR,MMR,Metals,118006.0
11904,GBR,MKD,Mining,4878.0
11905,GBR,SGP,Leather,6022402.0
11906,GBR,YEM,Leather,124799.0
11907,GBR,MRT,Minerals,72977.0
11908,GBR,TUN,Food,2746469.0
11909,GBR,LTU,Chemicals,46455211.0
11910,GBR,DZA,Vehicles,66545374.0
11911,GBR,VCT,Electricals,3279485.0
11912,GBR,MWI,Agriculture,2054567.0
11913,GBR,DEU,Other,2982482832.0
11914,GBR,AZE,Electricals,37970912.0
11915,GBR,CPV,Machinery,2670507.0
11916,GBR,MDV,Electricals,2978573.0
11917,GBR,ARG,Textiles,2712772.0
11918,GBR,SLV,Chemicals,8150469.0
11919,GBR,BMU,Food,7069163.0
11920,GBR,ATG,Electricals,8791682.0
11921,GBR,DJI,Wood,1092.0
11922,GBR,MYS,Textiles,26890042.0
11923,GBR,RWA,Agriculture,805358.0
11924,GBR,CYM,Other,1553170.0
11925,GBR,KNA,Metals,832656.0
11926,GBR,EGY,Machinery,168037296.0
11927,GBR,HTI,Manufacturing,813849.0
11928,GBR,BDI,Wood,88.0
11929,GBR,SYC,Paper,685935.0
11930,GBR,CHN,Leather,15853510.0
11931,GBR,JAM,Chemicals,12821097.0
11932,GBR,SGP,Utilities,652.0
11933,GBR,YEM,Utilities,4372.0
11934,GBR,MMR,Vehicles,119847.0
11935,GBR,CRI,Other,2824938.0
11936,GBR,BMU,Plastics,301186.0
11937,GBR,DZA,Metals,188554919.0
11938,GBR,NOR,Chemicals,437265172.0
11939,GBR,HRV,Textiles,5608554.0
11940,GBR,PYF,Other,2447167.0
11941,GBR,BWA,Wood,369.0
11942,GBR,CMR,Vehicles,2568336.0
11943,GBR,SMR,Paper,211338.0
11944,GBR,RUS,Minerals,40374979.0
11945,GBR,MSR,Leather,16971.0
11946,GBR,NZL,Chemicals,100444472.0
11947,GBR,PAK,Machinery,249924232.0
11948,GBR,BRN,Agriculture,12095.0
11949,GBR,FRA,Fuel,1814436020.0
11950,GBR,EST,Mining,49265.0
11951,GBR,TKM,Chemicals,881168.0
11952,GBR,MDG,Manufacturing,51440.0
11953,GBR,ARM,Leather,43957.0
11954,GBR,KWT,Leather,4575987.0
11955,GBR,SLE,Mining,18319.0
11956,GBR,COG,Textiles,679003.0
11957,GBR,BOL,Wood,271.0
11958,GBR,SGS,Fuel,1948591.0
11959,GBR,ABW,Chemicals,383522.0
11960,GBR,NGA,Machinery,446926032.0
11961,GBR,AND,Minerals,11206.0
11962,GBR,IRL,Paper,1023152135.0
11963,GBR,GUM,Chemicals,288014.0
11964,GBR,SUR,Metals,942734.0
11965,GBR,ETH,Agriculture,308999.0
11966,GBR,BTN,Vehicles,167458.0
11967,GBR,GEO,Manufacturing,2481110.0
11968,GBR,PER,Plastics,6880967.0
11969,GBR,GRL,Wood,41.0
11970,GBR,LVA,Plastics,4291016.0
11971,GBR,MDA,Food,5504811.0
11972,GBR,LCA,Paper,911492.0
11973,GBR,ISL,Manufacturing,4555444.0
11974,GBR,QAT,Paper,16319369.0
11975,GBR,VNM,Plastics,10470422.0
11976,GBR,GMB,Agriculture,153313.0
11977,GBR,ATG,Chemicals,3945555.0
11978,GBR,JOR,Mining,683728.0
11979,GBR,SLV,Electricals,1321897.0
11980,GBR,PER,Food,9496817.0
11981,GBR,NAM,Textiles,238299.0
11982,GBR,DNK,Metals,292657837.0
11983,GBR,MDA,Plastics,2171814.0
11984,GBR,LVA,Food,14513830.0
11985,GBR,NOR,Electricals,589306436.0
11986,GBR,AUT,Vehicles,419228033.0
11987,GBR,LUX,Textiles,17603606.0
11988,GBR,BLR,Business Services,36600.0
11989,GBR,KAZ,Paper,12541666.0
11990,GBR,AIA,Metals,12422.0
11991,GBR,BGR,Textiles,24930479.0
11992,GBR,CUB,Manufacturing,57943.0
11993,GBR,ALB,Textiles,379772.0
11994,GBR,PNG,Other,3447488.0
11995,GBR,HKG,Machinery,105998900.0
11996,GBR,JAM,Electricals,7141609.0
11997,GBR,VNM,Food,47732062.0
11998,GBR,TKM,Electricals,11927445.0
11999,GBR,BLZ,Agriculture,8652.0
12000,GBR,AUS,Fuel,3973205.0
12001,GBR,COD,Paper,1671302.0
12002,GBR,NZL,Electricals,77125485.0
12003,GBR,NPL,Plastics,719853.0
12004,GBR,NLD,Manufacturing,351736225.0
12005,GBR,CAN,Wood,1851762.0
12006,GBR,LKA,Plastics,7700530.0
12007,GBR,MNG,Vehicles,1914855.0
12008,GBR,SWE,Textiles,97559258.0
12009,GBR,SVN,Utilities,1839811.0
12010,GBR,TUR,Minerals,35991120.0
12011,GBR,GIB,Leather,1193718.0
12012,GBR,BEN,Minerals,156800.0
12013,GBR,MNE,Leather,57132.0
12014,GBR,NPL,Food,4800960.0
12015,GBR,JPN,Agriculture,32149639.0
12016,GBR,SAU,Vehicles,1392949622.0
12017,GBR,LKA,Food,16570298.0
12018,GBR,GUM,Electricals,546411.0
12019,GBR,LBY,Other,71016531.0
12020,GBR,NIC,Mining,6643.0
12021,GBR,FIN,Manufacturing,26412295.0
12022,GBR,SEN,Leather,12888.0
12023,GBR,ABW,Electricals,216246.0
12024,GBR,IDN,Manufacturing,212701529.0
12025,GBR,GRC,Metals,59197340.0
12026,GBR,GTM,Metals,774551.0
12027,GBR,ECU,Other,6556020.0
12028,GBR,ITA,Agriculture,147491206.0
12029,GBR,TTO,Other,9252530.0
12030,GBR,SRB,Mining,286619.0
12031,GBR,PAN,Food,62816660.0
12032,GBR,IDN,Fuel,2215547.0
12033,GBR,MNG,Metals,18419.0
12034,GBR,MLT,Business Services,5257.0
12035,GBR,MAC,Electricals,6318489.0
12036,GBR,SVN,Leather,541551.0
12037,GBR,UKR,Machinery,102071905.0
12038,GBR,FIN,Fuel,60944366.0
12039,GBR,SAU,Metals,251344592.0
12040,GBR,PAN,Plastics,2339266.0
12041,GBR,ANT,Leather,84979.0
12042,GBR,ASIA,Other,137922578.0
12043,GBR,AUS,Manufacturing,66091681.0
12044,GBR,SOM,Other,162804.0
12045,GBR,PRY,Mining,351.0
12046,GBR,MOZ,Paper,1482853.0
12047,GBR,GRC,Vehicles,346620124.0
12048,GBR,GTM,Vehicles,11017191.0
12049,GBR,GRD,Wood,55048.0
12050,GBR,UGA,Mining,105416.0
12051,GBR,TMP,Textiles,1481.0
12052,GBR,NLD,Fuel,3114430564.0
12053,GBR,CUB,Fuel,207969.0
12054,GBR,ZWE,Plastics,2051175.0
12055,GBR,BTN,Metals,45937.0
12056,GBR,FJI,Electricals,1772048.0
12057,GBR,DMA,Chemicals,1540403.0
12058,GBR,FLK,Chemicals,1221387.0
12059,GBR,ARE,Food,236951008.0
12060,GBR,SYR,Plastics,4967635.0
12061,GBR,BIH,Textiles,5610864.0
12062,GBR,GIN,Electricals,1094450.0
12063,GBR,HUN,Wood,742282.0
12064,GBR,COK,Chemicals,3211850.0
12065,GBR,IRN,Plastics,6286023.0
12066,GBR,MDV,Chemicals,1406758.0
12067,GBR,ISL,Fuel,10583537.0
12068,GBR,DNK,Vehicles,225982172.0
12069,GBR,VCT,Chemicals,1672056.0
12070,GBR,AUT,Metals,193674491.0
12071,GBR,AZE,Chemicals,23528516.0
12072,GBR,ZWE,Food,541805.0
12073,GBR,IRQ,Agriculture,456463.0
12074,GBR,AIA,Vehicles,47557.0
12075,GBR,GEO,Fuel,175739.0
12076,GBR,LTU,Electricals,31440189.0
12077,GBR,SHN,Paper,153627.0
12078,GBR,IRN,Food,12042622.0
12079,GBR,ARE,Plastics,92949932.0
12080,GBR,SYR,Food,43600064.0
12081,GBR,VEN,Chemicals,277434442.0
12082,GBR,GUY,Agriculture,27368.0
12083,GBR,VUT,Minerals,4873.0
12084,GBR,KGZ,Minerals,8888.0
12085,GBR,ROM,Plastics,47284418.0
12086,GBR,MYT,Leather,2032.0
12087,GBR,NRU,Electricals,12917.0
12088,GBR,URY,Agriculture,2663768.0
12089,GBR,CYP,Minerals,4578185.0
12090,GBR,SLV,Fuel,181592.0
12091,GBR,CPV,Food,954304.0
12092,GBR,LTU,Manufacturing,22574392.0
12093,GBR,MMR,Business Services,11703.0
12094,GBR,BGD,Textiles,2389515.0
12095,GBR,THA,Minerals,5375656.0
12096,GBR,TZA,Leather,168947.0
12097,GBR,SRB,Other,54939539.0
12098,GBR,TUN,Machinery,73030069.0
12099,GBR,CHE,Wood,1559031.0
12100,GBR,UGA,Other,7242294.0
12101,GBR,MAR,Agriculture,41100308.0
12102,GBR,FJI,Manufacturing,209778.0
12103,GBR,MUS,Vehicles,12742751.0
12104,GBR,CPV,Plastics,106248.0
12105,GBR,ZMB,Textiles,901147.0
12106,GBR,ASIA,Mining,893879.0
12107,GBR,ROM,Food,40825013.0
12108,GBR,JAM,Fuel,91750.0
12109,GBR,MLI,Leather,3450.0
12110,GBR,PRY,Other,387620.0
12111,GBR,MEX,Wood,677473.0
12112,GBR,GIN,Manufacturing,935810.0
12113,GBR,NOR,Fuel,301979355.0
12114,GBR,ZAF,Agriculture,10484082.0
12115,GBR,PRT,Plastics,46529730.0
12116,GBR,KEN,Metals,13614666.0
12117,GBR,TON,Leather,139.0
12118,GBR,UZB,Plastics,975485.0
12119,GBR,OMN,Food,39590547.0
12120,GBR,BHS,Textiles,1885627.0
12121,GBR,FRA,Chemicals,5394000751.0
12122,GBR,TKM,Fuel,47631.0
12123,GBR,KHM,Food,731600.0
12124,GBR,AUS,Electricals,656895845.0
12125,GBR,PSE,Metals,1677387.0
12126,GBR,NZL,Fuel,2121016.0
12127,GBR,IND,Minerals,28423248.0
12128,GBR,POL,Plastics,208741650.0
12129,GBR,BRB,Textiles,2904546.0
12130,GBR,UZB,Food,1469420.0
12131,GBR,OMN,Plastics,18563435.0
12132,GBR,SGS,Chemicals,165030.0
12133,GBR,COL,Paper,3999379.0
12134,GBR,LSO,Vehicles,5388760.0
12135,GBR,ABW,Fuel,37.0
12136,GBR,BHR,Agriculture,3681081.0
12137,GBR,PRT,Food,153758383.0
12138,GBR,MRT,Textiles,107034.0
12139,GBR,SDN,Agriculture,3009955.0
12140,GBR,PRK,Metals,1808.0
12141,GBR,BEL,Metals,902912139.0
