country1,country2,mindist
LKA,HUN,6776.17233375371
LKA,POL,6792.329027359589
LKA,SVK,6840.28856492375
LKA,SVN,7189.67002990562
LKA,BEL,8005.74269059607
LKA,FRA,7667.836972900841
LKA,LUX,7990.57917534256
LKA,NLD,7985.66281917513
LKA,CHE,7654.262013325071
LKA,BLR,6381.7245203211405
LKA,EST,6913.09061558545
LKA,FIN,7016.60907107061
LKA,LVA,6804.17812029836
LKA,LTU,6836.218539665269
LKA,MDA,6203.197060181839
LKA,ROU,6170.98151028609
LKA,UKR,5644.7340618372
LKA,MDV,1075.99477261421
LKA,OMN,2543.20274843251
LKA,SOM,3118.42015425333
LKA,LKA,0.0
LKA,TKM,3312.3257334725104
LKA,UZB,3269.3307404228303
LKA,YEM,2801.8847366670398
LKA,ARM,4624.46924563569
LKA,AZE,4432.81676000255
LKA,BHR,3567.0764513375602
LKA,IRN,2564.9839826853304
LKA,KWT,3889.30136201637
LKA,QAT,3435.5651697439503
LKA,SAU,2905.22979943489
LKA,ARE,2988.8205713787897
LKA,AFG,2635.96532227855
LKA,KGZ,3341.19169065116
LKA,NPL,1942.8618898170603
LKA,PAK,1869.56448421297
LKA,TJK,3079.1673608863202
LKA,BGD,1626.9518066211701
LKA,BTN,2097.7414822848
LKA,BRN,3579.91725593231
LKA,JPN,4821.73063759378
LKA,PRK,5419.89449672115
LKA,PLW,5810.532815446711
LKA,PHL,3870.8161720032203
LKA,KOR,5352.47405588
LKA,KHM,2334.86234255558
LKA,LAO,2344.25977466761
LKA,MMR,1626.2638908245199
LKA,THA,1804.38132051783
LKA,VNM,2438.5462914261498
LKA,MHL,9564.59729864357
LKA,FSM,8411.79246055473
LKA,BWA,6350.39771626776
LKA,BDI,5552.346148596689
LKA,KEN,4207.43205651565
LKA,RWA,5526.2828097359
LKA,ZMB,5462.48799295329
LKA,ZWE,5766.9523077489
LKA,COM,4427.157860556429
LKA,LSO,6682.694346148929
LKA,MWI,5358.80659419721
LKA,MOZ,4760.17063014143
LKA,ZAF,6188.29580863764
LKA,SWZ,6290.074370940711
LKA,AGO,6490.35249606986
LKA,COG,6777.87273098859
LKA,COD,5403.416519972029
LKA,FJI,10817.9864159787
LKA,GAB,7273.2145896885095
LKA,NAM,6578.524861819711
LKA,NZL,10119.8500911795
LKA,MDG,3950.19544143748
LKA,MUS,3788.6590516275
LKA,SYC,2981.3285577003103
LKA,AUS,4721.17374667632
LKA,NRU,9480.48703846822
LKA,PNG,6659.199409148559
LKA,SLB,8348.37353095498
LKA,TUV,10940.0619643605
LKA,VUT,9642.613510889441
LKA,CAN,9559.58955004646
LKA,DEU,7424.82602545741
LKA,CHN,2085.34710514081
LKA,MYS,1968.7209317248603
LKA,SGP,2499.26008327787
LKA,IDN,1491.02546966814
LKA,LBY,5991.801900287221
LKA,TCD,6091.96794664485
LKA,ISR,5157.53737219303
LKA,SYR,4804.39779491121
LKA,EGY,4783.62353095297
LKA,IND,57.3516374210671
LKA,USA,9892.01196331198
LKA,TZA,4627.38877740026
LKA,MAR,8588.455595134721
LKA,MRT,9034.5228579638
TKM,GUY,11157.015251756598
TKM,SUR,10931.072987768
TKM,TTO,11077.573784856399
TKM,VEN,11158.990381299
TKM,WSM,13593.027077814299
TKM,TON,13839.444570785801
TKM,ARG,13153.7472020406
TKM,BOL,12907.3547824098
TKM,BRA,10213.307778730601
TKM,CHL,13918.264756811399
TKM,ECU,13044.4369979116
TKM,PRY,13086.8930512934
TKM,PER,12859.2722690548
TKM,URY,13500.1007225692
TKM,GTM,12317.4187407043
TKM,MEX,11557.0810817337
TKM,BRB,10779.979483416999
TKM,DMA,10733.350076459
TKM,GRD,11018.903940673601
TKM,LCA,10819.1681618661
TKM,VCT,10897.456464568
TKM,DOM,10976.8037797458
TKM,HTI,11115.4800493002
TKM,JAM,11550.1576135252
TKM,BHS,10835.7896632469
TKM,BLZ,12209.786986071598
TKM,COL,11711.4375237125
TKM,CRI,12653.7110853761
TKM,CUB,11221.975095580701
TKM,SLV,12623.485712815
TKM,HND,12239.815441321101
TKM,NIC,12250.138068106102
TKM,PAN,12443.2208742048
TKM,ATG,10633.1077219152
TKM,KNA,10693.9103887042
TKM,ISL,4777.420826714821
TKM,IRL,4446.33569208451
TKM,GBR,3937.5506199041297
TKM,CPV,7606.115823226559
TKM,CIV,6414.0260103930605
TKM,GHA,6074.242005337529
TKM,LBR,7029.06314120521
TKM,PRT,4784.082491425421
TKM,ESP,4010.36220287507
TKM,BFA,5782.139489353579
TKM,GIN,6730.49686413973
TKM,GNB,7105.114995055501
TKM,MLI,5157.03947496534
TKM,SEN,6835.19904847532
TKM,SLE,7085.14237092808
TKM,GMB,7058.6217189626095
TKM,DJI,2930.2586470476504
TKM,ERI,2612.853015406
TKM,ETH,2874.97301204167
TKM,MNG,2080.6416222701396
TKM,SDN,2359.11345339102
TKM,UGA,4187.6748526744
TKM,IRQ,697.810912417674
TKM,JOR,1439.7670635723098
TKM,KAZ,0.0
TKM,NOR,3302.55916294936
TKM,RUS,320.129037098482
TKM,SWE,2935.29643342894
TKM,DZA,3773.6464566402706
TKM,AND,4125.82243825839
TKM,CMR,4744.53420957992
TKM,CAF,4263.0032167440395
TKM,TUN,3566.8407949838597
TKM,BEN,5738.464958206429
TKM,GNQ,5834.034442407111
TKM,KIR,13675.462630891001
TKM,NER,4009.85830603224
TKM,NGA,4764.53800091154
TKM,STP,6333.40803969047
TKM,TGO,6007.808929846271
TKM,ALB,2620.99057079483
TKM,BIH,2675.19255143246
TKM,HRV,2679.695658653
TKM,ITA,2844.2100844869396
TKM,MKD,2435.6567464662803
TKM,MLT,3332.6992081455796
TKM,SMR,3248.66824648635
TKM,BGR,1959.14197103893
TKM,CYP,1665.3732360193899
TKM,GEO,482.128017108576
TKM,GRC,2146.0366150640602
TKM,LBN,1559.69847939648
TKM,TUR,680.26183515323
TKM,AUT,2845.82800335421
TKM,CZE,2731.50371989308
TKM,DNK,3084.6266923443604
TKM,HUN,2418.60443361357
TKM,POL,2378.7201518403
TKM,SVK,2458.0565122887197
TKM,SVN,2890.7185736591496
TKM,BEL,3626.70154986589
TKM,FRA,3503.6372839938103
TKM,LUX,3620.9507334998602
TKM,NLD,3568.0613842421203
TKM,CHE,3357.5845366795197
TKM,BLR,1938.27468203811
TKM,EST,2485.76158461367
TKM,FIN,2663.4368035957896
TKM,LVA,2365.8776841179897
TKM,LTU,2394.25799766136
TKM,MDA,1853.7073036637
TKM,ROU,1878.0867631642102
TKM,UKR,1207.2932713462899
TKM,MDV,4107.623066094439
TKM,OMN,1120.3154872929301
TKM,SOM,2810.72545798967
TKM,LKA,3312.3257334725104
TKM,TKM,0.0
TKM,UZB,2.82353808893235e-12
TKM,YEM,2039.67358791432
TKM,ARM,532.924741468926
TKM,AZE,202.53831543738
TKM,BHR,1276.0513892571198
TKM,IRN,0.0
TKM,KWT,973.113130006437
TKM,QAT,1265.44219368284
TKM,SAU,1102.7566127891198
TKM,ARE,1164.4832193447999
TKM,AFG,2.6615281814241096e-12
TKM,KGZ,287.79773916680404
TKM,NPL,1535.22129729714
TKM,PAK,440.382920741764
TKM,TJK,113.182237850569
TKM,BGD,2376.14183575377
TKM,BTN,2369.4562109402
TKM,BRN,6034.226370732061
TKM,JPN,5536.97968609691
TKM,PRK,4913.33998892659
TKM,PLW,7555.597997799559
TKM,PHL,5626.10567384878
TKM,KOR,5162.77674405998
TKM,KHM,4417.18707204774
TKM,LAO,3734.3460372695504
TKM,MMR,2938.7119520266997
TKM,THA,3617.03892577235
TKM,VNM,3787.23371952476
TKM,MHL,10553.5982048725
TKM,FSM,9668.67109033979
TKM,BWA,6794.18929112325
TKM,BDI,5010.96469362231
TKM,KEN,3887.7604601786798
TKM,RWA,4890.59509874174
TKM,ZMB,5580.643008208111
TKM,ZWE,6351.31805969854
TKM,COM,5499.067998637989
TKM,LSO,7747.544809826559
TKM,MWI,5575.53962538832
TKM,MOZ,5468.77446907328
TKM,ZAF,7012.25584284834
TKM,SWZ,7362.963944039971
TKM,AGO,5958.779300781539
TKM,COG,5188.985029814829
TKM,COD,4377.72070491711
TKM,FJI,12993.0523664449
TKM,GAB,5682.58508455943
TKM,NAM,6785.9119778473705
TKM,NZL,13519.46425104
TKM,MDG,5383.44510545479
TKM,MUS,6112.71412253141
TKM,SYC,4446.04476325387
TKM,AUS,8219.35524564222
TKM,NRU,10947.9250453872
TKM,PNG,8817.974384215991
TKM,SLB,10399.8666681518
TKM,TUV,12564.8745730074
TKM,VUT,11854.8095795772
TKM,CAN,5714.32050669635
TKM,DEU,3020.99255411416
TKM,CHN,622.105682568025
TKM,MYS,4795.44709719691
TKM,SGP,5501.42128977004
TKM,IDN,4565.59378792379
TKM,LBY,2642.55702725966
TKM,TCD,3602.5915545286603
TKM,ISR,1683.43265744779
TKM,SYR,959.234094807903
TKM,EGY,1925.98452371684
TKM,IND,732.970314428476
TKM,USA,7038.339674425601
TKM,TZA,4709.13502778379
TKM,MAR,4728.163161799001
TKM,MRT,5530.67421401463
UZB,GUY,11288.942435486299
UZB,SUR,11100.5429129894
UZB,TTO,11181.020231236498
UZB,VEN,11257.2616056321
UZB,WSM,12999.5400048029
UZB,TON,13289.636970327
UZB,ARG,13448.598816636999
UZB,BOL,13153.8788721336
UZB,BRA,10506.7730799274
UZB,CHL,14134.5051858071
UZB,ECU,13115.7053498037
UZB,PRY,13378.776725220401
UZB,PER,12980.186612358
UZB,URY,13804.810085391002
UZB,GTM,12207.4460792253
UZB,MEX,11307.5534696919
UZB,BRB,10879.6022415766
UZB,DMA,10810.3035242939
UZB,GRD,11110.826375005501
UZB,LCA,10905.058337653001
UZB,VCT,10985.707409315
UZB,DOM,10987.2940712253
UZB,HTI,11107.9126574406
UZB,JAM,11521.390139991201
UZB,BHS,10759.4393656393
UZB,BLZ,12102.715765228
UZB,COL,11743.2502573968
UZB,CRI,12607.6524859369
UZB,CUB,11196.707015336598
UZB,SLV,12535.9656734055
UZB,HND,12167.4636735011
UZB,NIC,12189.3119673895
UZB,PAN,12445.3736345817
UZB,ATG,10699.0922375861
UZB,KNA,10751.4459500913
UZB,ISL,4658.9289583604295
UZB,IRL,4456.5590337795
UZB,GBR,3976.5620596161207
UZB,CPV,7872.68041790105
UZB,CIV,6717.088820802171
UZB,GHA,6378.08332052676
UZB,LBR,7328.41986883139
UZB,PRT,4935.655765108139
UZB,ESP,4184.20904574274
UZB,BFA,6081.8206344213
UZB,GIN,7022.99199500139
UZB,GNB,7397.4159456481
UZB,MLI,5455.12509400154
UZB,SEN,7128.40822085634
UZB,SLE,7378.53927821663
UZB,GMB,7351.986132378001
UZB,DJI,3406.34297515395
UZB,ERI,3070.4661905624203
UZB,ETH,3344.8245191396995
UZB,MNG,1454.7712629366902
UZB,SDN,2791.38342108543
UZB,UGA,4654.2986318301
UZB,IRQ,1039.10946251976
UZB,JOR,1756.19338697578
UZB,KAZ,4.19064141411178e-12
UZB,NOR,3073.3775416381604
UZB,RUS,545.647650885036
UZB,SWE,2875.5344386292104
UZB,DZA,4026.7969430112703
UZB,AND,4291.39556432216
UZB,CMR,5092.82756890436
UZB,CAF,4667.776351790189
UZB,TUN,3828.60950829354
UZB,BEN,6044.5714770900595
UZB,GNQ,6219.199824513829
UZB,KIR,13035.929322928001
UZB,NER,4313.853796135711
UZB,NGA,5104.594165527899
UZB,STP,6704.4791055243295
UZB,TGO,6312.46062952687
UZB,ALB,2857.49564215753
UZB,BIH,2865.6945445325
UZB,HRV,2853.32515455628
UZB,ITA,3096.50149983022
UZB,MKD,2678.35342315543
UZB,MLT,3622.64586040684
UZB,SMR,3426.96737466277
UZB,BGR,2178.98121560334
UZB,CYP,1963.67090672638
UZB,GEO,779.200333310802
UZB,GRC,2403.51631055728
UZB,LBN,1865.15663894595
UZB,TUR,966.014900633004
UZB,AUT,2967.2845457065996
UZB,CZE,2826.1269359143203
UZB,DNK,3081.27299520747
UZB,HUN,2543.31191895466
UZB,POL,2446.55247798487
UZB,SVK,2559.82771805928
UZB,SVN,3038.1171220626898
UZB,BEL,3700.7178161428706
UZB,FRA,3600.4245423083703
UZB,LUX,3703.25885127555
UZB,NLD,3601.09073175337
UZB,CHE,3487.11926506669
UZB,BLR,1924.58880668213
UZB,EST,2397.09408070952
UZB,FIN,2508.21858381127
UZB,LVA,2303.8549399368103
UZB,LTU,2353.87192385651
UZB,MDA,2011.6407134972897
UZB,ROU,2066.96826063766
UZB,UKR,1275.60428148099
UZB,MDV,4213.71346922254
UZB,OMN,1548.9132735863598
UZB,SOM,3212.21286639094
UZB,LKA,3269.3307404228303
UZB,TKM,2.82353808893235e-12
UZB,UZB,0.0
UZB,YEM,2478.04725216758
UZB,ARM,826.358887240411
UZB,AZE,487.683387616547
UZB,BHR,1750.85844638013
UZB,IRN,331.732857156199
UZB,KWT,1441.34295766874
UZB,QAT,1737.39511798238
UZB,SAU,1570.3754837751198
UZB,ARE,1595.0451040424
UZB,AFG,0.0
UZB,KGZ,0.0
UZB,NPL,1371.63885471419
UZB,PAK,329.449341171548
UZB,TJK,0.0
UZB,BGD,2107.25978021213
UZB,BTN,2054.70742030406
UZB,BRN,5718.56858434295
UZB,JPN,4921.10321702274
UZB,PRK,4283.1766635677295
UZB,PLW,7060.484771421469
UZB,PHL,5132.1222801615
UZB,KOR,4537.8998212406395
UZB,KHM,4124.5729367111
UZB,LAO,3357.7822122647603
UZB,MMR,2561.59080770566
UZB,THA,3314.6879441159303
UZB,VNM,3393.3335326829497
UZB,MHL,9943.598987336121
UZB,FSM,9086.84499861525
UZB,BWA,7263.735400817321
UZB,BDI,5476.506402630171
UZB,KEN,4364.29360689579
UZB,RWA,5354.6897422891
UZB,ZMB,6051.7195217385
UZB,ZWE,6825.52280159635
UZB,COM,5909.11326070292
UZB,LSO,8223.599173313249
UZB,MWI,6050.72034554693
UZB,MOZ,5944.19777614937
UZB,ZAF,7488.33648618303
UZB,SWZ,7839.308619513871
UZB,AGO,6409.51417597456
UZB,COG,5600.73080650707
UZB,COD,4831.86325828243
UZB,FJI,12450.8339563667
UZB,GAB,6075.9965137062
UZB,NAM,7255.083537955491
UZB,NZL,13128.5837774433
UZB,MDG,5743.76575522791
UZB,MUS,6398.36461484165
UZB,SYC,4773.00468306043
UZB,AUS,8112.64821500759
UZB,NRU,10366.8668669039
UZB,PNG,8355.09713672164
UZB,SLB,9887.811084234141
UZB,TUV,11976.2434821195
UZB,VUT,11338.268442219
UZB,CAN,5412.0763339552705
UZB,DEU,3084.5420547296003
UZB,CHN,110.41516673960501
UZB,MYS,4631.1851130226205
UZB,SGP,5331.07950480082
UZB,IDN,4472.29557320153
UZB,LBY,2940.2172919694603
UZB,TCD,3974.7499017911
UZB,ISR,1991.26796770957
UZB,SYR,1263.36829659764
UZB,EGY,2239.33163391255
UZB,IND,623.491648292374
UZB,USA,6738.593722234979
UZB,TZA,5180.46096837661
UZB,MAR,4960.98673289206
UZB,MRT,5824.23131457716
YEM,GUY,10884.141993810501
YEM,SUR,10557.8273892363
YEM,TTO,11111.094427503798
YEM,VEN,11085.694989916201
YEM,WSM,14920.958239014299
YEM,TON,14662.7084100775
YEM,ARG,11326.3397992749
YEM,BOL,11583.7078633377
YEM,BRA,8887.56856584813
YEM,CHL,12450.7351901114
YEM,ECU,13009.5279744387
YEM,PRY,11350.4866126819
YEM,PER,12539.0149874123
YEM,URY,11368.741888484199
YEM,GTM,13515.588020564199
YEM,MEX,13089.048274885501
YEM,BRB,10874.748741373101
YEM,DMA,10976.357822272299
YEM,GRD,11132.5024023872
YEM,LCA,10995.574455806202
YEM,VCT,11049.3099113348
YEM,DOM,11549.8875098176
YEM,HTI,11823.8576401071
YEM,JAM,12332.695248094
YEM,BHS,11849.710369562901
YEM,BLZ,13397.7289028575
YEM,COL,11959.9440986543
YEM,CRI,13363.376771597801
YEM,CUB,12021.3010543457
YEM,SLV,13626.652455533
YEM,HND,13136.9724290202
YEM,NIC,13136.9724290202
YEM,PAN,12882.398031363999
YEM,ATG,10956.8259579078
YEM,KNA,11050.314456735201
YEM,ISL,6725.38756392613
YEM,IRL,5781.80699698193
YEM,GBR,5250.49689907021
YEM,CPV,6964.06597323557
YEM,CIV,4965.17234560817
YEM,GHA,4620.24208744921
YEM,LBR,5568.28855201442
YEM,PRT,5375.15041023839
YEM,ESP,4493.34580583054
YEM,BFA,4369.69708598589
YEM,GIN,5513.759332560429
YEM,GNB,6080.93652332398
YEM,MLI,4090.9418830723707
YEM,SEN,5825.25203700491
YEM,SLE,5803.7656909915195
YEM,GMB,6079.554108857121
YEM,DJI,27.4705222956388
YEM,ERI,37.0614966588667
YEM,ETH,117.902109770268
YEM,MNG,4597.72520880094
YEM,SDN,480.070736835181
YEM,UGA,1399.1851530791598
YEM,IRQ,1187.15598773179
YEM,JOR,1493.00179607876
YEM,KAZ,2489.7186930096
YEM,NOR,5267.90720510564
YEM,RUS,2491.3524172083103
YEM,SWE,4846.6419083027895
YEM,DZA,3312.4352694413
YEM,AND,4805.07377525104
YEM,CMR,2988.02327695194
YEM,CAF,1947.85312873254
YEM,TUN,3586.6283112414203
YEM,BEN,4239.11145556813
YEM,GNQ,3725.3439812376296
YEM,KIR,16045.563163726001
YEM,NER,2862.16567195678
YEM,NGA,3048.88453601188
YEM,STP,4274.887008645421
YEM,TGO,4514.445442536649
YEM,ALB,3316.65585481265
YEM,BIH,3643.3164955698103
YEM,HRV,3627.27656413406
YEM,ITA,3449.0908089201503
YEM,MKD,3280.5722504146997
YEM,MLT,3488.85280572253
YEM,SMR,4121.90949001779
YEM,BGR,3080.29797219975
YEM,CYP,2141.02502685055
YEM,GEO,2500.03809061016
YEM,GRC,2551.56237544543
YEM,LBN,1897.36625245995
YEM,TUR,2084.84514693388
YEM,AUT,4093.1647083537605
YEM,CZE,4175.84535206761
YEM,DNK,4805.20946768374
YEM,HUN,3790.7928951123204
YEM,POL,3950.0495184744104
YEM,SVK,3928.51242801234
YEM,SVN,4046.83119260579
YEM,BEL,4887.29872841812
YEM,FRA,4189.85548558562
YEM,LUX,4850.27483296413
YEM,NLD,4951.93622551317
YEM,CHE,4414.3825274051205
YEM,BLR,3907.8607447379795
YEM,EST,4633.510378236871
YEM,FIN,4930.39640264421
YEM,LVA,4449.17458196836
YEM,LTU,4335.76818734503
YEM,MDA,3395.5929736200105
YEM,ROU,3222.4385879757897
YEM,UKR,3104.9460207897496
YEM,MDV,2519.32650423807
YEM,OMN,0.0
YEM,SOM,136.48037225865698
YEM,LKA,2801.8847366670398
YEM,TKM,2039.67358791432
YEM,UZB,2478.04725216758
YEM,YEM,0.0
YEM,ARM,2256.3506720062
YEM,AZE,2171.86984565408
YEM,BHR,767.2255632233561
YEM,IRN,871.224210158618
YEM,KWT,1100.39166957263
YEM,QAT,621.203662505975
YEM,SAU,0.0
YEM,ARE,439.744441996686
YEM,AFG,1499.4892857067002
YEM,KGZ,2816.72085254508
YEM,NPL,3047.39767147859
YEM,PAK,1204.86029048064
YEM,TJK,2525.62338306757
YEM,BGD,3735.4766587138106
YEM,BTN,3847.7066984015205
YEM,BRN,6615.29510089412
YEM,JPN,7337.28586773937
YEM,PRK,7191.06449967052
YEM,PLW,8775.07592039416
YEM,PHL,6855.39075885658
YEM,KOR,7382.459909194291
YEM,KHM,5195.16921297352
YEM,LAO,4940.23888213768
YEM,MMR,4130.46502188478
YEM,THA,4644.22611864759
YEM,VNM,5163.393644433039
YEM,MHL,12438.9218622681
YEM,FSM,11327.748520339399
YEM,BWA,3915.5509464183706
YEM,BDI,2191.82185129127
YEM,KEN,973.098913589695
YEM,RWA,2097.30380736894
YEM,ZMB,2698.90059431028
YEM,ZWE,3441.06921333096
YEM,COM,2648.2166893472
YEM,LSO,4828.32071627964
YEM,MWI,2660.14890942175
YEM,MOZ,2575.7609554896803
YEM,ZAF,4092.8028278987
YEM,SWZ,4444.6862401754
YEM,AGO,3257.39418885523
YEM,COG,2916.89701712239
YEM,COD,1712.15894798831
YEM,FJI,13882.705499163501
YEM,GAB,3450.71413911636
YEM,NAM,3910.1273045881
YEM,NZL,12573.984736446799
YEM,MDG,2724.70329499612
YEM,MUS,3593.2744789911894
YEM,SYC,1871.9370658154899
YEM,AUS,7530.35600868624
YEM,NRU,12476.0847638959
YEM,PNG,9709.12492497381
YEM,SLB,11406.7742640041
YEM,TUV,13987.0560890802
YEM,VUT,12712.2537900023
YEM,CAN,8247.07587763569
YEM,DEU,4324.0117406112
YEM,CHN,2964.9204352432203
YEM,MYS,5008.55490415365
YEM,SGP,5568.98294642432
YEM,IDN,4547.26951563755
YEM,LBY,1922.87399483357
YEM,TCD,2003.4353411406896
YEM,ISR,1583.08731504225
YEM,SYR,1765.52990878818
YEM,EGY,838.0412938702789
YEM,IND,1748.3856126129801
YEM,USA,9743.5172421923
YEM,TZA,1836.35366619867
YEM,MAR,4732.18614085428
YEM,MRT,5024.251921053739
ARM,GUY,10450.6895448494
ARM,SUR,10213.2832579898
ARM,TTO,10401.1483704372
ARM,VEN,10486.1074986935
ARM,WSM,15210.947391706999
ARM,TON,15549.8786898726
ARM,ARG,12401.8460063028
ARM,BOL,12155.315448718
ARM,BRA,9456.78003314014
ARM,CHL,13176.261861326699
ARM,ECU,12384.7337893128
ARM,PRY,12330.114701061799
ARM,PER,12165.1324635028
ARM,URY,12776.3811306726
ARM,GTM,11861.178016965401
ARM,MEX,11366.069961788799
ARM,BRB,10107.3772894408
ARM,DMA,10078.635208287
ARM,GRD,10351.301743455799
ARM,LCA,10156.9720593396
ARM,VCT,10233.1255531957
ARM,DOM,10373.4181751732
ARM,HTI,10537.2678534127
ARM,JAM,10991.8262834383
ARM,BHS,10337.308053188399
ARM,BLZ,11749.6391393581
ARM,COL,11091.4997658807
ARM,CRI,12106.8680380451
ARM,CUB,10661.9063394355
ARM,SLV,12127.3051483629
ARM,HND,11723.011898686002
ARM,NIC,11723.011898686002
ARM,PAN,11843.3369471668
ARM,ATG,9987.90919844774
ARM,KNA,10054.7082411354
ARM,ISL,4423.40370884594
ARM,IRL,3894.57050648185
ARM,GBR,3368.3177396311603
ARM,CPV,6855.72029507796
ARM,CIV,5687.61992991041
ARM,GHA,5351.724620069071
ARM,LBR,6289.11137941348
ARM,PRT,4096.787213178879
ARM,ESP,3298.55402270873
ARM,BFA,5043.98692531892
ARM,GIN,5975.2742055499
ARM,GNB,6347.34405868043
ARM,MLI,4414.71647147535
ARM,SEN,6078.407621293431
ARM,SLE,6331.42867991562
ARM,GMB,6302.00998635939
ARM,DJI,2907.2050392054102
ARM,ERI,2421.53799821776
ARM,ETH,2761.5381601206605
ARM,MNG,3399.3835284858196
ARM,SDN,2064.36721297832
ARM,UGA,4021.9032320271003
ARM,IRQ,223.553012408269
ARM,JOR,862.963745372012
ARM,KAZ,532.077967136911
ARM,NOR,2970.6308138631503
ARM,RUS,113.15336820180401
ARM,SWE,2516.34386801045
ARM,DZA,3031.49850467051
ARM,AND,3432.7306428341803
ARM,CMR,4135.257476626721
ARM,CAF,3824.47418123666
ARM,TUN,2822.1518676819605
ARM,BEN,5029.15770560398
ARM,GNQ,5312.81208846977
ARM,KIR,14693.9238876494
ARM,NER,3291.91316168583
ARM,NGA,4135.87540869784
ARM,STP,5769.21483686768
ARM,TGO,5289.44121065176
ARM,ALB,1884.6202872150197
ARM,BIH,1977.03889846845
ARM,HRV,1998.9586994767499
ARM,ITA,2106.48870276024
ARM,MKD,1706.71721856379
ARM,MLT,2581.0868975511303
ARM,SMR,2554.61385575509
ARM,BGR,1255.63345099289
ARM,CYP,936.140936407984
ARM,GEO,0.0
ARM,GRC,1409.61594388856
ARM,LBN,880.284224490732
ARM,TUR,0.0
ARM,AUT,2211.7526758104395
ARM,CZE,2130.37093004031
ARM,DNK,2589.99558834257
ARM,HUN,1795.13548699827
ARM,POL,1824.6483354872303
ARM,SVK,1859.3017849107603
ARM,SVN,2229.5924837760103
ARM,BEL,3024.4495529672304
ARM,FRA,2803.2344681594395
ARM,LUX,3010.6095805431396
ARM,NLD,3006.82537610893
ARM,CHE,2700.09650827072
ARM,BLR,1499.4083419048902
ARM,EST,2157.48041222197
ARM,FIN,2410.1092301759
ARM,LVA,1998.90926734971
ARM,LTU,1955.6218000869396
ARM,MDA,1221.57474154269
ARM,ROU,1201.58986381866
ARM,UKR,720.0192799123711
ARM,MDV,5139.39662029942
ARM,OMN,1663.59799971134
ARM,SOM,3005.13842645042
ARM,LKA,4624.46924563569
ARM,TKM,532.924741468926
ARM,UZB,826.358887240411
ARM,YEM,2256.3506720062
ARM,ARM,0.0
ARM,AZE,2.19766935068753e-12
ARM,BHR,1449.6756101580402
ARM,IRN,1.6123493204871197e-11
ARM,KWT,982.167860091041
ARM,QAT,1476.3648140989499
ARM,SAU,925.696206547292
ARM,ARE,1676.15666997385
ARM,AFG,1354.10611183257
ARM,KGZ,1942.98488234918
ARM,NPL,3251.877058989
ARM,PAK,1649.84669636886
ARM,TJK,1788.35479700504
ARM,BGD,4108.5939748173905
ARM,BTN,4107.4149947161895
ARM,BRN,7752.1321907129295
ARM,JPN,7118.377731641809
ARM,PRK,6431.2068579061
ARM,PLW,9299.59990211522
ARM,PHL,7369.288454719441
ARM,KOR,6708.645407207099
ARM,KHM,6128.0896631715395
ARM,LAO,5475.72830323851
ARM,MMR,4678.80571621952
ARM,THA,5346.0124585598205
ARM,VNM,5536.6628898751005
ARM,MHL,12130.4948948241
ARM,FSM,11330.6593443563
ARM,BWA,6628.45341385221
ARM,BDI,4828.103433760561
ARM,KEN,3859.9403412089205
ARM,RWA,4699.18189677963
ARM,ZMB,5437.76111212584
ARM,ZWE,6240.035171970369
ARM,COM,5558.98533905283
ARM,LSO,7669.603884953621
ARM,MWI,5487.414443358471
ARM,MOZ,5482.530930818971
ARM,ZAF,6938.50443616558
ARM,SWZ,7304.1819803544495
ARM,AGO,5689.161515883149
ARM,COG,4762.03932751483
ARM,COD,4136.41293921193
ARM,FJI,14713.355988806
ARM,GAB,5187.77326450299
ARM,NAM,6617.04525379533
ARM,NZL,15114.7956766623
ARM,MDG,5624.38204227802
ARM,MUS,6608.88557186849
ARM,SYC,4888.8279325001295
ARM,AUS,9710.02869023038
ARM,NRU,12608.897291393701
ARM,PNG,10568.4972066354
ARM,SLB,12139.907791358799
ARM,TUV,14202.4999789019
ARM,VUT,13593.4876132051
ARM,CAN,5708.289425779029
ARM,DEU,2446.4397181054896
ARM,CHN,2321.96948460446
ARM,MYS,6415.4151915781995
ARM,SGP,7114.70693533764
ARM,IDN,6119.12180748884
ARM,LBY,1903.2344425595397
ARM,TCD,3071.54482942292
ARM,ISR,1027.0327217797599
ARM,SYR,336.180708578802
ARM,EGY,1295.03724197511
ARM,IND,2473.6478447881
ARM,USA,7392.20181506937
ARM,TZA,4577.3533128112
ARM,MAR,3991.67908540353
ARM,MRT,4777.47814138584
AZE,GUY,10574.1684009012
AZE,SUR,10338.8482287477
AZE,TTO,10519.1700228066
AZE,VEN,10603.5048804049
AZE,WSM,14876.6749170267
AZE,TON,15211.1116565152
AZE,ARG,12481.706888781102
AZE,BOL,12254.4345887069
AZE,BRA,9542.28271914
AZE,CHL,13290.1887665571
AZE,ECU,12500.2419696328
AZE,PRY,12411.824768111499
AZE,PER,12286.6715296504
AZE,URY,12847.5776500677
AZE,GTM,11941.589062703799
AZE,MEX,11395.9933172011
AZE,BRB,10224.6434956532
AZE,DMA,10192.6464130272
AZE,GRD,10467.7134759211
AZE,LCA,10272.3591171145
AZE,VCT,10348.9175543463
AZE,DOM,10478.2683999316
AZE,HTI,10637.676580474399
AZE,JAM,11088.899196554099
AZE,BHS,10423.5577674895
AZE,BLZ,11830.5812475471
AZE,COL,11199.5658761153
AZE,CRI,12202.4825686209
